row_id,tweet_id,text,like_count,date
159,1801040182755414142,@harryjsisson I totally disagree.  I think you are talking about Biden and crew,0,2024-06-12
160,1801039101384159251,"@Acyn Biden cant win
He is not fit mentally or physically 
Proof? https://t.co/epWw6IGNYg",0,2024-06-12
161,1801040104560951658,@joe_jo4 @Johnson4Dallas True. Those are GOP requirements.,2,2024-06-12
162,1801039962944545122,"Amazing how leftists say ""Biden should be doing more to get my vote"" and then also ""I would never in my life actually vote for him""",10,2024-06-12
163,1801041535049269469,"@akafacehots The most corrupt criminal American, Joe Biden, says his criminal corrupt son is honorable and decent. You can hear slurping sounds all over America as the Democrats suck that slimey slop up.",0,2024-06-12
164,1801041232396780014,@EPorpoises @suevotesblue @Bronconation_80 @BidenHQ How is that problem? Also why did Putin attack Ukraine? Oh right Biden is weak. And that investigation became true and legit.  But you keep supporting the Russian Putin.,0,2024-06-12
165,1801040066745127215,"@EdKrassen It’s so weird how absolutely awful the entire Trump family has been talked about for 8 years, but the moment anyone points out anything about the biden crime family, the left gets their panties in a bunch. Maybe the right should start playing the lefts way.",0,2024-06-12
166,1801040439719391507,"@hnryjonesjr @PhillConklin @Jaythagawddd @GraceRandolph you dont like even know what your saying. the western world was always run by fascists. you just want a conservative white supremacist to be incharge instead of liberal one. also i always  cared about Palestine and its freedom, your the one just finding about it.",0,2024-06-12
167,1801041726330577015,"Y’all are weird for getting so bent out of shape when a wrestler or celebrity shares something to do with a politician you don’t like. Even if Logan Paul did that video with Biden I’d think it was cool. It’s fun, chill.",0,2024-06-12
168,1801039240433668129,"@BidensWins The Biden Inflation Tracker

Since Biden took office in January 2021, Americans have faced increasingly higher prices for food, gasoline, and other  household items. And while prices have been going up, wages have been going down, placing additional stress on family finances.",0,2024-06-12
169,1801039565001552031,"@14AmendSec3 @StevieR60 @kyleRocks13 @TrumpDailyPosts @DonaldJTrumpJr Lol, at age 77?? THAT freak?",0,2024-06-12
170,1801041256933667194,"@stbrnoldfrt @JuddLegum @NCGOP @markrobinsonNC @GOP oh yeah, Repubs have cornered the market when it comes to violating campaign finance law and grifting from the voters........if that's true then why do the Dems always out raise the Repubs and how do they garner more money from the ultra wealthy? Dems raised $964 million in",0,2024-06-12
171,1801038976146620437,"FEC Complaint Targets Joe Biden and Alvin Bragg Over Alleged Violations , more details : https://t.co/OU1bnslfIz",0,2024-06-12
172,1801039155742331173,"@ScottPresler @TruthWarriorFJB Been writing this on my receipts since the weekend when he made the proclamation!  🤠🇺🇸
#Trump2024",2,2024-06-12
173,1801040308454510677,Nevada governor tells Biden he's in danger of losing critical state over high prices: 'Just doesn't get it' https://t.co/F5ZyzK61hz,393,2024-06-12
174,1801041031867322808,"@RpsAgainstTrump @AdamKinzinger Christopher Wray, FBI has just informed congress AGAINNNN, the dangers occurring all over America. Isis is here, gangs popping up rapidly, Cartels in every state. Get ready America your life is more and more insecure but hey, it comes as no surprise. Thank Biden for all of it.",0,2024-06-12
175,1801039109621727556,"#StupidTrumpVoters If the GOP wins in November, people like this will be in charge, making decisions that affect your life.",2,2024-06-12
176,1801040599211970874,@FennecSpirit @YossiGoldstein8 Your Joking right ? Trump's cabinet was 50% Jewish . Biden's is 90% Jewish ! They control both parties as demonstrated by the dead kids in Palestine right now !,2,2024-06-12
177,1801039600162402324,"@wjameswright @CoBaby @girlsreallyrule The Left is ok with Biden raping Tara Reade and his #InappropriateShowers with Ashley, but if @elonmusk asks a co-worker out to dinner they are outraged.",0,2024-06-12
178,1801040033521991913,@JohnCleese So you like the guy that showers with his Daughter. Maybe you can star in the new Biden show called Showering with Daddy-and you can film it at Faulty Towers!,1,2024-06-12
179,1801041255331184767,@BeckSedabs @WKRN owned by @WeAreSinclair HOPE #NASHVILLE IS NOT BEING SUBJECTED TO #MAGA LIES #TRUMPCULT DISINFORMATION!,0,2024-06-12
180,1801040070960398745,Joe Biden and all of his Communist clown comrades can rot.,0,2024-06-12
181,1801041317088067792,"@JoJoFromJerz Mix diseased deflection with laughable hypocrisy, and you'll understand what MAGA has to offer.

Somewhere along the way, the party of Lincoln and Reagan was highjacked by a bunch of meth head carnies and ruined.

The meth head carnies now run the show.",0,2024-06-12
182,1801039183470907786,"@LauraLoomer @JoeBiden You are a despicable creature! 
You make up lies about President Biden,  meanwhile,  you orange cult leader has fycked around on all three of his wives. 
Your plastic surgeon sucks.",0,2024-06-12
183,1801039982808666422,"Poilievre won’t submit to security background check needed to gain top-level clearance and learn from CSIS how India and China infiltrated the Conservative leadership race he won

It’s mighty suspicious to not want to know that https://t.co/6WkFpjtFrI",67,2024-06-12
184,1801038997893857693,@ProjectLincoln That describes Biden to a T.,0,2024-06-12
185,1801041668311068738,"@EvanAKilgore Yes, she looks like she might have more balls than most men in the MAGA movement.  Where does she keep them hidden?",0,2024-06-12
186,1801041605266227425,"@snopes as of right now, Donald Trump is a regular citizen, and he cannot enter those countries as a felon. He hasn’t been sentenced yet, and he certainly hasn’t been elected president.. but he is a convicted felon. 34 times over I think that’s a little bit more than a DUI..",0,2024-06-12
187,1801041590573584833,@philfinfan @TweetJeffBob @RealMacReport You have no defense. Just accusations. A courtroom is kryptonite to all MAGA because they can’t just say things without evidence or just lie with no accountability. Exactly why Trump never testifies under oath although he is always at a courthouse accusing everyone of lying.,0,2024-06-12
188,1801039544059670766,@1drcole You accidentally used trump's picture instead of Biden's,0,2024-06-12
189,1801040382219686062,@LeaderMcConnell @POTUS You know the mess Biden inherited from the rapist felon!,0,2024-06-12
190,1801040119215816968,"This is no pastor.
He's just another MAGA cultist posing as an Evangelical",0,2024-06-12
191,1801041047071416429,@Humanlty1o1 It says a lot about our election system. I think it's been rigged for a long time and the conservative party are asleep.,1,2024-06-12
192,1801040775960027420,@StevenHasty1 @DLoesch Donald Trump is a felon.,0,2024-06-12
193,1801039865636651092,@WizMonifaaa My deepest condolences. I pray for you and your family to find some comfort and justice.,2,2024-06-12
194,1801041294686634216,"@VivekGRamaswamy @Jed_Rubenfeld No. Trump acolytes are not 'conservatives' at all. The GOP is a hollowed out party refilled with the cult of personality.

Trump is a felon. PERIOD. Respect our criminal justice system.",0,2024-06-12
195,1801040783656530369,@atrupar Hey GOP: Stop trying to rewrite history to cover up for criminals.,1,2024-06-12
196,1801039252660105450,@AGAshleyMoody i would like to report Jill Biden for elder abuse of Joe Biden,1,2024-06-12
197,1801041424613298300,@iCkEdMeL Can’t expect much from someone who puts BIDEN 2024 in their bio 🤣,4,2024-06-12
198,1801039310247837932,"118th congress, possibly the least productive in the institutions history. You can thank MAGA for that.",0,2024-06-12
199,1801040943761567871,"@inversebrah @wassie @wassieverse Biden finally gonna live upto his crypto meme, Boden? https://t.co/uo51uaL5EN",4,2024-06-12
200,1801041523917693435,"Pro-worker, not (necessarily) pro-union.",0,2024-06-12
201,1801040588969517321,"@VivekGRamaswamy Check Bidens tax returns, unlike the former embarrassment of the United States Donny Burger. Biden shows his. Reps are a whinging sore losers. The worst era of republicans in americans history.",0,2024-06-12
202,1801039832791056798,"@sabsabeni Cú Chulainn i
Pls punish joe Biden make him suffer May u hear my prayers",1,2024-06-12
203,1801041571179299031,"@JohnRustad4BC You write ""common sense"" &amp; ""conservative"" as if they are connected. Meanwhile, most of us are concerned there's none of the former in your party, and your party is nowhere close to being what the latter term is defined as. You're more like the racist, homophobe, divisive party.",1,2024-06-12
204,1801039168631369942,@MJTruthUltra Everybody let’s rock!,8,2024-06-12
205,1801039876172787752,FJB will save him.,0,2024-06-12
206,1801040441875317110,Look at this smug ahole. Disgusting what these Rightwing politicians have become. They are so desperate to attack anyone that has anything to do with prosecuting their orange leader the'e going after anyone they can to try to prove their baseless conspiracy theories or hurt Biden,0,2024-06-12
207,1801039684057079969,"@jpodhoretz Joe Biden has two surviving children, both of them are drug addicted and have big problems with being sexually promiscuous. You don’t have such poor results out of your children, if you are anything resembling a good father.",0,2024-06-12
208,1801039681687310563,Fantastic… uniparty wants the Ww3 before Biden leaves,0,2024-06-12
209,1801041220010942802,"@GovloverMD256 @Harry__Faulkner Max is a Lieberal shill, the only reason he is there is to split the Conservative vote.",2,2024-06-12
210,1801039639521767826,"@SUBRATA30016572 Yes. It will be my 3rd time voting for him. I was hoping for our governor Ron DeSantis in the White House for the next 8 years, but I’m in the minority. But in any case, Biden must go.",0,2024-06-12
211,1801039746396745819,"@BidenHQ Just remember that Donald Trump is a criminal who is soft on crime and soft on gun control.

#VoteBidenHarris2024 &amp; #VoteBlue2024!!!!!!!!!!",0,2024-06-12
212,1801040102803538422,"@RealRawNews1 if hunter was executed in 2021 what happened to his laptop and all the juicy info on that?
given hunter was executed while biden was in office why would delaware face regime retaliation, as the implication is biden has no power?",0,2024-06-12
213,1801040547450409239,"@MikeLeCornec @Sadie_NC In MAGA logic, the guy who hasn’t even been indicted for anything is somehow a felon, while the guy convicted of *34* felonies by a unanimous jury of 12 ordinary Americans… is not.

🤦‍♂️",1,2024-06-12
214,1801039714020942024,@John_Moses_B @texan_maga @RepDanGoldman One way ticket,0,2024-06-12
215,1801040995749957737,@RpsAgainstTrump Good! Let the GoP kill off more of their voters.,0,2024-06-12
216,1801041713940856972,@abierkhatib @1james_elder gaza/hamas has always been hell' full of demons/Jinns,0,2024-06-12
217,1801041764725469516,@dontmuskitup @raml62 @Dane__Garcia @mlt1989_04 @NoLieWithBTC MAGA are the biggest snowflakes.,0,2024-06-12
218,1801041374617190626,@HawkmanAlex @SamJownes Better than when Biden was VP?,0,2024-06-12
219,1801040028430180811,@catturd2 I will right vote Biden it will go towards your SS and Medicare,0,2024-06-12
220,1801039631414067291,Thank you @POTUS Biden Admin for thwarting potential catastrophe,2,2024-06-12
221,1801040481104613778,Once a grifter ALWAYS a grifter. And MAGA don’t care! They’d rather eat Ramen Noodles!,4,2024-06-12
222,1801040234303324188,"Why. Hasn't @GOP enough tapes to doctor and are you all that dumb that you cannot read the transcripts? Same thing is on the tapes. @GOP, the slugs smearing their slime in the people's house. THAT is not good. https://t.co/QslnIhqm9j",1,2024-06-12
223,1801041008576397649,"The “Biden Crime Family” will not allow Hunter to go to jail. 

This is all just trying to make it look like the Biden Family gets prosecuted like President Trump. 

It’s all political posturing. 

They like to look down at us, what they don’t realize is God is looking down on https://t.co/H4IwlXj1lr",24,2024-06-12
224,1801038864984748512,@LuckiLadi22 @MattWallace888 Agree - my dad has PD and I have been saying Biden does for years,2,2024-06-12
225,1801040393909252487,"Biden BREAKS SILENCE on Hunter | Trump Points To STUPID Biden MISTAKE! https://t.co/S7RJm7S5wy via @YouTube 

You know that for many years there was never taxes on TIPS. Then the Dems added taxes and there were suddenly less employees. Trump is just turning back the clock.",0,2024-06-12
226,1801041323954467218,Too bad only the GOP goes to jail for contempt of Congress!  Two tiered justice. House Holds Attorney General Merrick Garland in Contempt of Congress https://t.co/NLbaYoUavy,89,2024-06-12
227,1801041648786317631,@POTUS 168 of them are from biden family members,0,2024-06-12
228,1801039612745330797,"Read ""NY Times still can’t admit Hunter Biden’s laptop is real! What’s it going to take?' on SmartNews:NOTHING ALL IT IS PROVEN IS HOW FAKE NEWD THEY ARE https://t.co/Evg1WvVhP0",0,2024-06-12
229,1801040787171328237,@artdecoteaset @Trump_Detester @TamiKarasek Joe Biden has a long history of racism his long time friend Robert Bird was an Exalted cyclops of the KKK. When he died Joe and Hillary Clinton both went to his funeral and gave an eulogy to him.,0,2024-06-12
230,1801041706487582951,@LeaningLeftShow One more MAGA distraction designed to create chaos. A disgusting waste of time and resources as the Republicans fail to take up the real issues being faced by Americans.,1,2024-06-12
231,1801040373415842147,"@joncoopertweets He won’t, Biden will come up with some kind of excuse though.",0,2024-06-12
232,1801040002228625901,@RealCherokeeOwl Everybody around Donald Trump convicted felon are convicted felons everybody! that's typical for Donald he likes criminals and now Donald's a criminal.  Donald they're going to give you four years because you acting like a criminal! don't drop the soap sweetie! https://t.co/EHCbQqbsWD,1,2024-06-12
233,1801039275154133143,@JeffreyTYost1 @SaltyGoat17 So we are ok to take over other countries and install whoever we want as their president &amp; you think they wouldn’t do it on our soil!! 😂 😂 that’s even funnier,2,2024-06-12
234,1801041525540892819,"@WFLA Fixing the headline:
Carter awake more than Biden!",2,2024-06-12
235,1801041195508142556,"Hunter Biden should pray is daddy not dying suddenly. Because if Joe dies, Hunter will be for a very long time in Jail.",0,2024-06-12
236,1801040769890881640,@LorellYan1900 Oh yeah! Stupidity at its finest! maga! LoLz 🤣 https://t.co/CZHeABUNbb,5,2024-06-12
237,1801041219570516394,@varnagypaul @SuzyLiberty2 You really think the tub-of-lard is healthier that wheezy Joe? Trump is morbidly obese even if 4 years younger that Biden. You are so sadly Canadian.,0,2024-06-12
238,1801040080213094595,@stillgray The same reason why there was so much cocaine in the White House right after Biden got elect,1,2024-06-12
239,1801039293701329329,"@DonaldTNews Jill Biden and Michelle Obama are far better First Ladies…. Keepers, even Nancy Regan was a better First Lady than Melania",0,2024-06-12
240,1801040931983892899,"This is why I know Biden wasn’t elected honestly the first time. He’s been in office roughly 50 years and hasn’t done shit except a crime bill. 

He’s always been the Divider In Chief.",1,2024-06-12
241,1801039362819338731,@BlackKnight10k I'm loving this for him!!!!,0,2024-06-12
242,1801040979664814351,@ClownWorld_ That Hunter Biden.,0,2024-06-12
243,1801039794404782463,"@gddub Comments are closed. That way they can pretend everyone likes it. Guess they have a fake CONservative Premier, right @premierbhiggs?",0,2024-06-12
244,1801039949636006368,@joncoopertweets Funny thing is ….. put a little kid on the trap and substitute Biden people probably would have made this a viral news story,0,2024-06-12
245,1801041647033094582,"Team leading this nation?

Fox and other conservative news sources spent every hour on the hour bitching about literally everything. Is that what you consider newsworthy material?

Unless you're a crazy conservative, ultra right hateful christian who's rich and white https://t.co/iaCThhOYvv",1,2024-06-12
246,1801041340387500178,@POTUS Joe Biden shit his pants in Baltimore,0,2024-06-12
247,1801040631785042151,"@kangaroos991 All that is garbage.  Reagan broke up the Soviet Union and Bush Jr dealt with Katrina and a massive terrorist attack and a tsunami that wiped out over 100,000 people and Trump built the economy up that Biden took credit for after covid mysteriously ended after he took office.",0,2024-06-12
248,1801041288512364768,@ProjectLincoln You're describing Biden.,0,2024-06-12
249,1801040908906840177,"@SenatorDurbin The Supreme Court ruled Biden’s student loan forgiveness scam was unconstitutional, so naturally he did it anyway, then bragged about it.

If you care about ethics in government, how about you impeach the lawless president?",0,2024-06-12
250,1801039282125385844,"Support The Sisters In Arms 
🇺🇸 #WomenVeteransRecognitionDay https://t.co/69q2ZnFLx6",0,2024-06-12
251,1801040734427963404,"@BillKristol Fox News brainwashing actually works.
Trump was arguably the worst President, ever.
Biden is above average, at least.",1,2024-06-12
252,1801040511928504643,@chelleylange @allinwithchris @RepRaskin @AOC How many illegals are to many?  How many wars should we fund?  Weakness equals world chaos aka the Biden’s administration,0,2024-06-12
253,1801041608172814392,@loladamwants @LqLana Obama/Biden believes only in power and wealth and has sold out our country! American politicians like Biden are a bain to our country and democracy!,0,2024-06-12
254,1801040721383661906,"@catturd2 Holy shit, that's crazy",3,2024-06-12
255,1801039158800011391,You know as he was looking at those screens he was thinking about the terrible crowd size at his inauguration and how much better this crowd was than Biden’s inauguration.,0,2024-06-12
256,1801039013337305549,@kangaroos991 Biden is a typical Democrat. He loves Black votes but not Black people.,0,2024-06-12
257,1801039866911711500,@Oregonian Sounds like the progressive leftists on the school board had it out for this guy as a conservative.,0,2024-06-12
258,1801039178584432771,"Making likes private does absolutely nothing except PROTECT:

Racist
Bigots
Maga
Hate Mongers 
Derangers 
Clickbait for profit 

…

Is X okay? https://t.co/bXzLCVVnfQ",1,2024-06-12
259,1801039740474388656,"#wtpBLUE

https://t.co/QIbVCuAeXH
‘Lying’: MAGA Mike Johnson slammed for latest claim on Trump respecting peaceful transfer of power.",0,2024-06-12
260,1801039681234313658,@TaraBull808 Cocaine hanging out with Hunter Biden,0,2024-06-12
261,1801040241140400314,@acnewsitics Get This Through Your Heads Trump Is A Sex Offender Biden Took Showers With His Daughter Sex Offender..Trump Kept Top Secret Docs So Did Biden They Crooks.. Both Major Parties Have Accepted That These Two Are The Best We Have..Let That Sink In People..,1,2024-06-12
262,1801040137645707320,@JoeConchaTV Okay.... https://t.co/VPQSvJHY4L,0,2024-06-12
263,1801041605501296794,@LaneA6122 I like progressive sniffing more,5,2024-06-12
264,1801040736911049214,@julie_kelly2 That's because Trump id a Fucking Traitor and Joe Biden knows it!,0,2024-06-12
265,1801041203430851009,@Breaking911 I heard there was no nuclear subs coming…https://t.co/QuPt60hVFP,8,2024-06-12
266,1801039648174600546,"@RepDaveJoyce refusing to vote to hold Garland in contempt shows rare character and a commitment to preserving the integrity of the justice system. Ultimately, though, however the GOP may use it, don't the people of the US have a right to hear the tape and judge it themselves?",0,2024-06-12
267,1801039300949073971,"🤣😂🤣😂🤣😂🤣

Clarence Thomas is 10 times the man Joe Biden is…",13,2024-06-12
268,1801039196980760963,@DonaldJTrumpJr Maybe your head was down doing lines.,0,2024-06-12
269,1801039071118016992,"@JusticeWar98619 @therealZNO @BidenHQ Currently, under Biden, the total nonfarm payroll is at 158.54M. In Jan. 2017, before Trump took office, that no. was 145.6M. In Trump's first 30 months before Covid, it climbed to 150.8M, and Trump left that no. in a deficit at 143M in Jan. 2021.
So, whatever way we look ..(1)",0,2024-06-12
270,1801041293855838221,@RonFilipkowski Someone needs to remind her that Biden is not Trump. Which is why he'll be elected President once again in November!,0,2024-06-12
271,1801039865309512125,@harryjsisson Biden is a fucking criminal and a pedophile.,0,2024-06-12
272,1801040756414534127,@thewriterme @MAGA__Patriot I agree!! Who decides this nonsense?????,2,2024-06-12
273,1801039578477817932,@Morning_Joe @JoeNBC You’re right; he should be talking about the millions the Biden’s made from influence peddling. 10% for the “Big Guy”.,0,2024-06-12
274,1801041255821897910,@herotimeszero Sorry this is like the 2nd post I have seen about a battery is this a reference to another stupid maga theory? If so plz tell me,2,2024-06-12
275,1801040708612010428,"@_wake_up_USA Fundraising for his Memorial “Tapestry? 🤡
Biden simply cannot physically perform for 4 more yrs.",1,2024-06-12
276,1801040703008497914,@muchocool @fatbastard59 @JoeFnMiller @theliamnissan Great the plan is backfiring massively. Trumps polls are higher and Biden’s are even lower.,0,2024-06-12
277,1801038929618940172,"@GigaBeers Millions haven't came in in 4 years. At about 5,700 processed per day, it would take a decade+ to get those numbers. THIS explains why you guys think there's enough Q/MAGA left to win a POTUS election. 
Only about 3 million of you left. 45 million R voters left on J6.",0,2024-06-12
278,1801040681177116952,@LindaDickson58 Go ahead and vote Conservative in the next federal election. Things in AB are actual better than most provinces. The Turd Trudeau needs flushed along with his coalition turd partner Singh. Go Poilievre……,0,2024-06-12
279,1801040854741586244,"@AZ_Brittney Remember, Hunter Biden was/is not the President of the United States but Trump is",0,2024-06-12
280,1801041623670751462,@TheDunkCentral @PabloTorre League of liberals.  It shouldn't matter.  She is majority owner.,0,2024-06-12
281,1801040246181663076,@TheOnlyEsta @ChaoticLeftistW Using Biden as a net strength for your argument is the diarrhea to single ply as a viable defense argument.,0,2024-06-12
282,1801040825968943124,"@MiaFarrow He made him the bagman for the ""10% for the big guy'. How is that a good father? He also had an affair with Jill Biden while his wife was alive, and she got into a wreck, killing her and his infant daughter.  Is that a good father? How about showering with his underage daughter?",1,2024-06-12
283,1801041303385358447,@Tra_guyStiles @MarioNawfal Biden ain't on this planet anymore!,0,2024-06-12
284,1801040947074961426,"@atensnut If si don’t want to dance so I am not well !
Crazy Maga https://t.co/dsSCEv7DCf",0,2024-06-12
285,1801040801746559196,You MAGA GOP cult members want these tapes so you can cut and splice the audio to make President Biden look bad.  No other reason. https://t.co/i7Zu8urRoh,0,2024-06-12
286,1801039925527081083,@FFT1776 @4Mischief Biden’s kids probably never got hugs growing up.,0,2024-06-12
287,1801041766230929851,"@NRSC Biden will blow Trump away, just like he did four years ago.",0,2024-06-12
288,1801038959058767960,@Sumacmpa @ABC @GOP It's hilarious how rabid anti-gunners became pro-gun overnight,0,2024-06-12
289,1801041363040956428,"Help me connect with Arizona MAGA we need to stand strong and take our state back from the corrupt people manipulating our government 
Tag and share with AZ MAGA
#AZMAGA 
#TrumpAZ
#karilake
@KariLake
@charliekirk11 https://t.co/9GKZcSmuXR",20,2024-06-12
290,1801041270598685031,"@angel28oc @RealAlexJones This is breaking news guys and this housewife probably had to burn her cookies in order to deliver this urgent message the moment she heard, and you all are clowning.. like, what's up with Biden? Pierre?! They are SILENT!!! 🔇 

lol",0,2024-06-12
291,1801039106127876368,"@JesseBWatters Biden embraces his human shield, his son Hunter, for taking the penalties for the corrupt work for his dad. This is the beginning of the end of the Biden regime.",0,2024-06-12
292,1801039126713524245,@weIIyes lance,1,2024-06-12
293,1801040411168756068,@danielsheehan45 @JoeBiden @RobertKennedyJr @realDonaldTrump Neither trump nor Biden are fit for purpose…,0,2024-06-12
294,1801040216230080739,More GOP Lies...young adults should be angry at this...wtf?,0,2024-06-12
295,1801039899404968433,@ResisterSis20 Being a step parent is the most thankless job on the planet.   I know from personal experience. You get to do all the hard work and get none of the glory. Jill Biden deserves better. Katy Turbhas been pro Trump since 2016.,0,2024-06-12
296,1801039338408689825,@GuntherEagleman This entire GOP is a disgrace.,0,2024-06-12
297,1801041007317835795,@RaisinsApples b) Raven,1,2024-06-12
298,1801039226198196293,"Trump Is Pissed Biden Reminded People of His Insult to Dead Soldiers #DonaldTrump #JoeBiden
https://t.co/9i42xIl2YO",0,2024-06-12
299,1801039296419512713,"@MattWallace888 The Republicans (&amp; Trump) may be underestimating how Biden will do in the ""debate"" - if the Republicans are smart (not sure they are) they would be prepared for a barrage by the ""moderators"" to make Trump look like Trump (and Trump has to not be Trump - i.e. be prepared for",0,2024-06-12
300,1801041381093482630,GOP already has written copy idiots,0,2024-06-12
