row_id,tweet_id,text,like_count,date
176,1801041497204121753,"I heard about ⤵️ and I agree w/Republicans about how his actions are disgraceful. He should've acted w/better judgement and because of his lack of respect to our laws he now has to face the possible consequences for those actions ⤵️X2

Did Biden complain about the outcome? Has he https://t.co/Zczx0blecm",1,2024-06-12
177,1801025899745157294,"Hey GOP/Trumpers ….listen up:

https://t.co/VwE7XqSVGO",0,2024-06-12
178,1801013364488876085,@stillgray Brooks Brothers is bouta copy this one.,0,2024-06-12
179,1801028695190052909,@zazzybritches @bingbingbong500 @elonmusk I liked that you liked it. 💙,1,2024-06-12
180,1801021371058724883,@nicksortor @nicksortor didn't special counsel Robert Herr say he couldn't bring anything against Biden because of his cognitive issues.,0,2024-06-12
181,1801021177969688658,"@jack_phileas @mdancephilo You claimed intelligence officials certified it was fake. I posted an article that said (1) they weren't public officials and (2) they didn't ""certify"" anything. They wrote a letter. Nothing in your tweet mentioned the Biden campaign, so who is doing the ""twisting"" here?",0,2024-06-12
182,1801025838504185991,@DurhamWASP Some politicians. Clearly most give Biden a pass and he is the lowest of low hanging fruit,0,2024-06-12
183,1801033711237964275,"@gfodor @MarvinTBaumann @paulg @micsolana It’s more wrong to not start applying it now, one everyone, Biden (sitting president) and Trump (Candidate &amp; front runner).",0,2024-06-12
184,1801027089295888760,"Jesus commanded that if I don’t have a sword to sell my cloak and to purchase one. = honored  (In modern fashion)
I’m just not sure when to start swinging it ? 🤪",0,2024-06-12
185,1801039124150784134,"And the Trump lovers say, ""There you see? You'll never hear old man Biden say anything brilliant like this.""",0,2024-06-12
186,1801024896031453585,"Gqp Sen. Young is just one of many big-name Republicans who have not yet backed Trump this year. Others include retiring Sen. Mitt Romney (R-UT), former Rep. Liz Cheney (R-WY), former House Speaker Paul Ryan (R-WI), and former Vice President Mike Pence.
Tho",1,2024-06-12
187,1801347102980902919,@lovelyleejones These numbers are grossly incorrect! he has gained way more support from this than these numbers reflect.,0,2024-06-13
188,1801025511872712951,Biden campaign in talks to become unlicensed broker,105,2024-06-12
189,1801021228259639534,"@LPNational Don’t worry LP, I gotchu 

It’s time for Congress to:
☑️Ban assault weapons and high-capacity magazines for citizens
☑️Establish universal background checks for citizens
☑️Require the safe storage of firearms for citizens
☑️End immunity for the gun industry for citizens",0,2024-06-12
190,1801349417552986610,@IanJaeger29 Is this the Biden family retirement plan?,28,2024-06-13
191,1801019998544023789,"@Sunkized01 The judge ruled correctly.  You are guilty.  Next, the Judge will trial me.  I-Joe Biden will be sent to jail because I did many wrong things.  
Our family is really not good so we have to pay for our sins.
Stealing someone's wife, drug addictive, the girl with drunk, etc.
Bad.",0,2024-06-12
192,1801349970177503455,@fatfabfeminist Vote for Biden. As much as you hate him it is undeniable that Trump would be worse,0,2024-06-13
193,1801004937444212793,@DeTocqueville14 Check Biden’s DNA…I’m suspicious 😉,1,2024-06-12
194,1801032916564099536,This 👇 👇 👇,1,2024-06-12
195,1801002550407180485,"@harryjsisson That is Biden, he sold out America for many years for his own personal greed. NOT TRUMP!",0,2024-06-12
196,1801006833349394848,No way Biden finds another VP https://t.co/IQZW2gn64t,0,2024-06-12
197,1801017404404752887,@jraanee Gal liking all the porn lol,0,2024-06-12
198,1801349707706601610,"Eva says, ""Only You can Prevent Forest Fires"" @RedTRaccoon From 270toWin: 
Biden Losing Gen Z Influencers
June 13, 2024 WaPo: “Across TikTok, Instagram, YouTube and Twitch, anger and resentment toward Biden are boiling among Gen Z content creators who say they feel disaffected",0,2024-06-13
199,1801022413246775765,"If Netanyahu can expand the war into Lebanon, it prevents him from being removed from power over the October 6 debacle &amp; saps support from Biden on the left

Biden loses, Trump wins, then Netanyahu gets to do whatever he wants in Gaza, so war with Hezbollah is very rational",11,2024-06-12
200,1801004322945421456,How do you know T rump is serious about not taxing Tips? He is planning to add a Tip Jar at the White House if he wins.,15,2024-06-12
201,1801021062005629291,"It’s insane that the mainstream media looks at stories like this and shrugs but I can get a whole news cycle about Dem strategists are freaking out over Biden’s age 

It’s almost as if….",3,2024-06-12
202,1801019208462975164,@SenWarren Biden’s inflation is so bad young families can’t afford houses.  Young adults can’t even payback their student loans because Democrats destroyed our economy,0,2024-06-12
203,1801009379275120841,@dispatchexpose @kangaroos991 You hypocrites get back to us when Biden is held accountable for stealing and exposing classified documents to his ghostwriter for a book.,0,2024-06-12
204,1801347983788937515,"@OrlandoMH3 This is the sorriest group of world leaders I have ever seen at a G7 meeting - With the exception of the Italian PM, they are all in danger of being voted out of office -
Joe Biden has five months to go to the election - I doubt he makes it - Kamala Harris will run -",1,2024-06-13
205,1801006329709891913,Do it.,0,2024-06-12
206,1801012513104105815,@warrior_4_good @bcuban Lol another example of zero self awareness. Although the one Biden wore was a little more protective.,0,2024-06-12
207,1801034602846232855,@KimReynoldsIA @BillGustoff Have you publicly endorsed Donald Trump yet?,1,2024-06-12
208,1801349238418206760,@KishorBlue2 @GeeSungee @ACABChick @ASterling @rawsalerts @CapaTosta122 @NancyHWeaver1 @Hedgesgurl @gerber_desiree @DrLearnALot @MY_MUSLIM @LadyReverbs @gaijingirl2004 @fluxus2 @shift_in2_turbo @TimOnTheTractor @_bilaire @john_brumjo @TheDemocrats @GOP @POTUS @HillaryClinton @DNC I FOUND MY BEST EDUCATION WAS AFTER COLLEGE YEARS RESEARCHING THE BS CALLED THE UNITED STATES!,3,2024-06-13
209,1801002119157141900,@PeterFegan8 @umichvoter Because polling is broken. Biden is winning Pennsylvania.,3,2024-06-12
210,1801017358112153730,"Biden-Casey-Nomics.
PENNSYLVANIA — Shoppers nationwide know it costs a lot more to fill up a grocery cart today than it used to. But in Pennsylvania, inflation is causing food prices to spike faster here than in any other U.S. state, according to a new report. https://t.co/vqAyMuPbGt",0,2024-06-12
211,1801001828349358173,@AP Yeah of course they like Biden. They aren’t afraid of him.,0,2024-06-12
212,1801347333159817414,"Dont forget you can check out Branden Durst’s website at https://t.co/13mehBJxkO 
Here you can learn about a true believer, who is working to save IDAHO with conservative principles!! 

#idpol https://t.co/6wsL4TP2kr",0,2024-06-13
213,1801024479826452615,"@BidensWins Time for MAGA to bring out the BIG GUNS! 

Sorbo!
Barr! 
Schroeder!
Nugent!
Voight! 
Caviezel!
Baio!
Quaid!
The Other Quaid!
and Kid Rock!

ASSEMBLE!!! https://t.co/2liegg2tyn",0,2024-06-12
214,1801002664655753371,".@RepDaleStrong condemns Biden for objecting to military pay raise – “President Biden supports a $15 minimum wage, which comes out to several hundred dollars more a month than our junior enlisted currently make in basic pay.” #alpolitics
https://t.co/iyn28brjom",10,2024-06-12
215,1801007885100490758,"It's obvious she's a woman scorned, someone in the Conservative Party was obviously put off by all her plastic. Such bitterness, such viciousness will eventually backfire on her.",6,2024-06-12
216,1801002262136848503,"@SALHACHIMI @ImranKhanPTI was the solution to this Gaza Genocide, but @JoeBiden made sure that he remains behind bar as Biden sees him far bigger threat than Arabs !!",0,2024-06-12
217,1801038015025815627,@SaltyGoat17 I’ve been paying Attention to this guy since this happened!! 💯 authentic,1,2024-06-12
218,1801012799499313559,@harryjsisson Oh you mean like Hunter and Joe have been doing for decades?? No when Trump was president only made deals that benefit America and American people. The Biden mafia strong armed companies from other countries to line their pockets. It’s been well documented.,0,2024-06-12
219,1801017040423067977,@MTGrepp The Biden family is showing what class and acceptance of the verdict. Joe could have pardon him but he let the courts do their job. Trump and his family we have a corrupt system well if it worked for Hunter it works for Trump 34 counts guilty. Hunter not running for office,1,2024-06-12
220,1801019607873888331,Maga lies https://t.co/ICPhiXMMo6,1,2024-06-12
221,1801017237911765016,"House holds Merrick Garland in contempt over special counsel's Biden tapes - Washington Times “political” purposes?!? Wow the pot calling the kettle black! 😂 Gee, the commies “aren’t” doing that to Prez Trump…nah that’s “different” 🤡 #Garland #bias  https://t.co/SUh8MWEaiW",0,2024-06-12
222,1801349675234247063,@Christo12919382 @acnewsitics Biden and his best friend KKK member Robert byrd who Biden calls to this day his mentor and friend. https://t.co/sOE0pskjDS,3,2024-06-13
223,1801348021881286671,@larryelder So embarrassing!  Biden is a complete joke as POTUS!,0,2024-06-13
224,1801024676912566582,"Oh what a shame!! Some reasons lawmakers can’t meet with gop candidate tomorrow-my wife and I are taking the dog to vet, finally decided to shampoo the carpet, it’s seniors’ day at dollar general and I have some coupons that are about to expire",0,2024-06-12
225,1801007715331833887,"@JoeBiden If @joebiden enjoys a rigged election again &amp; gets in office, he'll keep lying to Americans as he represents China/Russia/Ukraine in their 1 Belt 1 Road deal that he's deeply involved in. Joe's annihilating working families. We can't let Joe Biden further destroy America.",0,2024-06-12
226,1801016962773823880,@JamesFrith We have had NOTHING from our Labour candidate - but that's nothing new. Boundary has changed &amp; the new CONservative candidate has been out &amp; about since selected months ago. Already had HIS leaflet (binned) but you aren't helping yourselves,0,2024-06-12
227,1801003400902877416,"The US under its Biden experts sat out restoring the Deal for Israel and now Israel is screwing them out of office.

Iran has no benefit in allowing US ""Havana Syndrome"" weaponry and its brain weap. slaves from Pahlavi et. al. who're Israeli puppets, like Crisis Group, into Iran.",0,2024-06-12
228,1801028594090627516,@GOP Trump is 78 years old and he is showing signs of dementia,0,2024-06-12
229,1801038196370759725,"@EdmundSimax @wirraone @JudiciaryGOP Here’s the deal. We had three years of Trump (minus COVID year) and three years of Biden.

The results speak for themselves, and that is why Trump is leading in the polls.",1,2024-06-12
230,1801034496596197885,Should Donald Trump make Nikki Haley the GOP's VP nominee?,1,2024-06-12
231,1801036103497183253,@PattyMurray @SenateGOP is too cowardly to take a position either way. They won't come out and say WE WANT FETAL PERSONHOOD. They also won't support IVF's legality. Good job passing bills to put the GOP on the record. @HouseGOP and @SpeakerJohnson should be sending you bills as well.,0,2024-06-12
232,1801020399712346621,"Pride, 
isn't that one 
of the sins the 
bible warns us 
not to be ???",0,2024-06-12
233,1801008850016878839,@DustinStockton How u gonna fade @DustinStockton the #politifi Godfather and $LAPTOP @degenlaptop? Ppl like him and projects like that gotta be treasured! The work they’ve done to expose the Biden clan? You can’t fade that 🔥 https://t.co/l3AGEfvhZJ,0,2024-06-12
234,1801347278994584059,"@IsabelOakeshott @Keir_Starmer Rather have dull but competent than lies and deceit from Reform, Conservative etc.",0,2024-06-13
235,1801037198088966555,Vance is beyond corrupt…Vance lies about everything…Vance is an embarrassment to our nation…MAGA Moron Revenge continues…Never forget the January 6th MAGA Coup Attempt…Orchestrated by tRump and MAGA Republicans…,0,2024-06-12
236,1801003761617297504,@TheFive  that’s a lie. Trump has repeatedly said he is NOT interested in revenge. He’s only interested in getting us out of Biden’s debt.,1,2024-06-12
237,1801030735001760137,@EdKrassen She’s our pitbull and you are Biden’s kitten. I’ll take Laura every time.,0,2024-06-12
238,1801004046712746425,Joe Biden is fully aware that terrorists have infiltrated our country and still won’t close our borders.,66,2024-06-12
239,1801032993118568788,Federal prosecutors step in to charge murderer after state attorney refused - Conservative Journal Review https://t.co/t0PUwW9qNO,0,2024-06-12
240,1801001351750594962,@JoeBiden Your plan leaves WH staff with diapers to clean and dispose of.   Loser.,0,2024-06-12
241,1801010040205095214,@JonnyRoot_ I listened to her little rant and 2 seconds in I could discern she was neither trad nor conservative.,1,2024-06-12
242,1801016263725986303,@BadTakeFuges Ok but look how senile Biden looks get this man outta office,0,2024-06-12
243,1801013126336311554,insulting conservatives with conservative insults is really funny,2,2024-06-12
244,1801021906167992698,@_wake_up_USA She's messed up in the head like Biden!!,0,2024-06-12
245,1801040412762841190,Where were Hunter Biden's verified laptop crimes committed?,0,2024-06-12
246,1801006546408587410,"@MarioNawfal Lot of politics is just a pre-agreed theater show especially in pre-elections time. Americans don’t seam so worried much but democrats will make sure they start to worry. Then Biden will make peace agreement, resembling crisis solution from Kennedy time to gain lot of points",0,2024-06-12
247,1801007064988200981,@TheKevinDalton @greg_price11 Not anymore they are all in bed with the dems and biden bag lickers  ! It's a sad day with no more  honest journalists!!!,0,2024-06-12
248,1801003488086011990,@SalonNewsNow @GenoVeno73 @LauraLoomer I’m talking about the immigration bill authored by one of the most conservative GOP senators in the Senate and he had the rug pulled out from under him. He even said so.,1,2024-06-12
249,1801022517475225769,"@MSNBC They just bit the hand that's been feeding them this whole time. The GOP has no better pal, than Merrick Garland",0,2024-06-12
250,1801028056238244221,"@SenWhitehouse The MAGA GOP gaslight about a banana republic, when that is what they want - they just need the WH to nail it down, with this group of corrupt like-minded justices in tow.",4,2024-06-12
251,1801017241762419176,"@harryjsisson Joe Biden molested his daughter at 13, stole top secret documents as a senator, sold the country out to Russia, China, Romania, Iran, and any other country that was willing to pay his family. He also helped start the war in Ukraine and Israel. Pass it on. Don’t vote 4 a pedophile",0,2024-06-12
252,1801035413169090843,@RealAlexJones This guys a gdamn ass hat. Impeach him. He's not doing ANYTHING good for Americans. It's just been one big Biden show as America has swirled down the toilet. The democrats are just pieces of poop that won't flush,1,2024-06-12
253,1801033260543230240,@BreannaMorello The GOP is too spineless to go through with it.,0,2024-06-12
254,1801348132531540117,"SCOTUS Clarence Thomas took 3 undisclosed trips on private jet provided by GOP megadonor, Senate committee says. 
One of trips: Indonesia
$4.2 million in gifts that wasn't enough for Justice Thomas, with three additional trips,"" Dick Durbin said

https://t.co/K1SsRK6r8w",0,2024-06-13
255,1801036671657377934,"@TWLadyGrey Besides, military aid to Azerbaijan was already a pre-existing problem dating back to Bush. Biden didn't invent it.
Also, 100 million is such a measly amount compared to the billions sold to Aliyev by Russia for over a decade.",1,2024-06-12
256,1801035291211309288,@JoeBiden Trump will appeal all of the cases from the corrupt Biden Kangaroo courts and then deduct all of the lawyers fees as business expenses! Biden hired 87000 armed tax collectors to come after the American middle class! The extreme MARXIST democrats HATE YOU!,0,2024-06-12
257,1801019654086803935,@giablomi @TheEXECUTlONER_ No. It's Democrats saying the GOP will cut these things.,2,2024-06-12
258,1801011631142408332,@mmpadellan I love the Biden unconditional love policy.,1,2024-06-12
259,1801008174482305127,@Morning_Joe @JoeNBC Then Trump should talk about all the crimes on the laptop Benedict Joe Biden is involved in!,0,2024-06-12
260,1801031885096661305,"@StevieStev19828 @MaDhATter1585 @Acyn Don’t blame us because you only finished high school. Economy is fine, more jobs than ever, some of the lowest unemployment ever. I’m always in awe of the fantasy babble from the unintelligent voter. 

Stupid is the only advanced class MAGA would ever qualify for lol.",0,2024-06-12
261,1801030464355938568,@kangaroos991 Biden is the greatest threat to the United States. The left have either failed to recognize the Marxist ideology being ushered in or they believe Marxism should be the government of America. We live in a free country for now because millions have died to keep us free and safe.,0,2024-06-12
262,1801348141591183728,"@highbrow_nobrow The GOP has no interest in actually governing the country, they just want power.",1,2024-06-13
263,1801002950090805678,"https://t.co/swjjNbvBT6
Bombshell Report Reveals Team Trump Is Rewarding Key Trial Witnesses. A new report shows witnesses who testify at Donald Trump’s criminal trials are receiving some very nice financial perks. #witnesstampering",1,2024-06-12
264,1801014839814295711,"@ElonMuskAOC Trump can defeat Biden. However, Biden will withdraw from seeking the Democrat party presidential nomination. 

Before Christmas 2024 Biden will pardon his son Hunter. Eithe way, withdraw or defeat Biden will not reside in the Whitehouse after January 2025.

Right?time will tell.",0,2024-06-12
265,1801001419715072279,@Lynn52674523 It WAS optional. Not anymore,1,2024-06-12
266,1801028419552952497,"@AstorAaron Voter turnout.

1/3 of the GOP voters didn’t show up yesterday, compared to the March 19th primary - roughly 30k less.

Dem turnout was also less but only by something like 3500 voters.

The swing to the left is likely not as significant but it definitely still exists.",2,2024-06-12
267,1801006601957937226,"@zoeharcombe Is it the guy talking to Biden via an earpiece while sitting backstage in his sweats?
https://t.co/VUmKZcDuJW",6,2024-06-12
268,1801036982937698572,"Well, Mark, assuming the photo is real, it’s typical of MAGA like you to confuse patriotism with flag waving while in real life praying at the altar of a Traitor like your fuhrer, trump. America is beautiful but you people degrade it daily with your white nationalist actions",5,2024-06-12
269,1801019435043430746,Another treasonous act is that he informed China that he would let them in on what Donald Trump was doing or planning. Let the Military Tribunal start with him first.,0,2024-06-12
270,1801347850627928225,"@DDaffyTrump What a clown… the world is a stage.. #maga #DTRUMP $DTRUMP #solanacoin 

Quack 🦆 Quack 🦆 Quack 🦆 Quack 🦆 https://t.co/UTF8Hf2l7b",1,2024-06-13
271,1801025107202101735,@MikeyMike1559 He'd promise to drop his pants in Times Square if he thought he could get a vote and MAGA would love it.,1,2024-06-12
272,1801040682322149718,"@IndyXXC @GuntherEagleman Hahaha! Exactly.
Krassenstein likes to stalk Gunther.",2,2024-06-12
273,1801031409315823930,@RepRaskin Well Joe Biden just said there couldn't have been an insurrection on January 6th because it would take f-16s.,0,2024-06-12
274,1801013610837053606,"@TWLadyGrey He never had to be vocally pro genocide. He chose that.

Biden has done good things, but I don't understand why you people feel the need to be apologists for the genocide. Literally all you achieve is pissing off the people you want to convince to vote for him.",0,2024-06-12
275,1801349990868259277,"@JoJoFromJerz Biden admin is not properly vetting illegal aliens, government watchdog finds: 'At risk of admitting dangerous persons'
https://t.co/RvQn8VGEDV",0,2024-06-13
276,1801348256880115995,@GOP Don't forget this: https://t.co/69ldGDTYwW,11,2024-06-13
277,1801002734327328792,"@Nyscat @stationmum101 Broken Hill is the same, was the ultimate union town. Trades Hall was called the Kremlin. Went too far, they controlled everything, low productivity. 
Powerless now. 
National Party Federal, Conservative IND state.",1,2024-06-12
278,1801027253851115937,@NoahPollak A tiny fraction of the over $100bn in sanctions non-enforcement the Biden admin has rewarded Iran with.,0,2024-06-12
279,1801039926823444770,"Why Is Biden Going to Europe Twice in a Week?: The White House won’t say, but the politics seem clear: Three down days in Europe “might not look right.” https://t.co/LAAOipfppB https://t.co/J9aFXNWyFx",0,2024-06-12
280,1801041639219073125,"@Likeshesays Plastic surgery does wonders - but different ears?
Biden died in 2018",0,2024-06-12
281,1801014361156108504,@MAGA_Ranger @_wake_up_USA OK projection anyone....so fucken transparent.  Get your own ideas,0,2024-06-12
282,1801038674454548987,"Remembering Bulgarian Communism in Washington, D.C.: The Victims of Communism Museum (VOC) Tuesday unveiled a new pop-up exhibit entitled, “Belene–A Bulgarian Resistance Story.” This effort was spearheaded by the Sofia Platform Foundation with… https://t.co/Gn6blMwEhn #Trump2024 https://t.co/NqDDMuJAPh",0,2024-06-12
283,1801002107279147377,@Trevor_Allan_1 Every sewage treatment plant in America has broken down. We've got maga up to the knees.,0,2024-06-12
284,1801039495195713691,@Breaking911 Does anyone trust Biden to handle this?,0,2024-06-12
285,1801012777927987655,"@VivekGRamaswamy You're a joke

The whole @gop #maga cult is an absurd insane group of swamp goblins bent on full control and exclusive power being in the hands of white old men and that's not you

Everything is rigged if they don't like it

It's a sham if it's bad for them

But when they win? https://t.co/YqmWJnjw4N",0,2024-06-12
286,1801003072509862068,@elonmuskADO Absolutely the great Donald Trump will always have my support. He’s my president and always will be my president.,0,2024-06-12
287,1801002512549310950,We used to just drop these folks off at the loony bin.,0,2024-06-12
288,1801350103883448817,"Trump flaunts GOP unity after meeting with Republican Senators

https://t.co/2GIf37i02w https://t.co/WqDHYLiemO",3,2024-06-13
289,1801349048076534250,@BidenHQ You’re trying to gaslight us when Joe Biden is the feeble one here,0,2024-06-13
290,1801347861902438604,@nalutece @BidenHQ The primary difference between all the other people in the photos you have shown is none of  them have had two very serious brain aneurysm and two brain surgeries that significantly compromised the blood flow to their brains. Biden is obviously suffering from significant and,0,2024-06-13
291,1801007970513228083,@JoeBiden Prices as measured by the seasonally adjusted Consumer Price Index (CPI) are now up over 19.4% in the three-plus years since Biden took office.  Biden's big inflation problem: Prices are now up nearly 20% since he took office  https://t.co/YPadPz6yHK,27,2024-06-12
292,1801032143939698695,Hunter Biden was up in a helicopter above it taking in all that smoke.,0,2024-06-12
293,1801034553353507178,@BurninTRanch I loved this speech one of the best EVER!!,5,2024-06-12
294,1801035079202087076,"@JoeBiden Everything you're saying Joe Biden. You are a liar you're the one that wants to do all this. So stop lying to people, you piece of garbage.",1,2024-06-12
295,1801035752467505259,"I would sue the school.

California middle schooler, sisters booted from private school over 'spirit, patriotism' election speech, mom claims https://t.co/NZR692CD6G via @nypost",0,2024-06-12
296,1801010051492024672,@Logically_JC ….like… you are not a bad person … karma and maga do not mix,0,2024-06-12
297,1801029924657987930,@SPMiles42 No private farms are Biden's climate policy.  Fake food?,0,2024-06-12
298,1801035303869632633,@TheOfficerTatum Y’all Maga cultists cried about fake news for years just to be fake news spreaders 😂🤣😂 the irony and hypocrisy 💀,0,2024-06-12
299,1801015800251244821,@GOP Orwell was off by 40 years. Todays GOP. https://t.co/rmIxf42D7T,0,2024-06-12
300,1801007073359958097,"@Mugwortcircle @James_Goa @TdLeaker They at least had managed the immigration during the Harper years our numbers were a fraction of current. But I personally don’t even think we have a Conservative Party, we have liberal and liberal light with blue ties",2,2024-06-12
